ToyId,Arrival_time,Duration
932,2014 1 1 1 13,4
933,2014 1 1 1 13,6
934,2014 1 1 1 13,6
935,2014 1 1 1 13,6
936,2014 1 1 1 13,8
937,2014 1 1 1 13,9
938,2014 1 1 1 13,9
939,2014 1 1 1 13,10
940,2014 1 1 1 13,13
941,2014 1 1 1 13,15
942,2014 1 1 1 13,17
943,2014 1 1 1 13,18
944,2014 1 1 1 13,19
945,2014 1 1 1 13,27
946,2014 1 1 1 13,48
947,2014 1 1 1 13,48
948,2014 1 1 1 13,64
949,2014 1 1 1 13,82
950,2014 1 1 1 13,148
951,2014 1 1 1 14,4
952,2014 1 1 1 14,5
953,2014 1 1 1 14,7
954,2014 1 1 1 14,10
955,2014 1 1 1 14,11
956,2014 1 1 1 14,16
957,2014 1 1 1 14,17
958,2014 1 1 1 15,1
959,2014 1 1 1 15,2
960,2014 1 1 1 15,2
961,2014 1 1 1 15,2
962,2014 1 1 1 15,3
963,2014 1 1 1 15,3
964,2014 1 1 1 15,4
965,2014 1 1 1 15,6
966,2014 1 1 1 15,6
967,2014 1 1 1 15,8
968,2014 1 1 1 15,10
969,2014 1 1 1 15,12
970,2014 1 1 1 15,15
971,2014 1 1 1 15,16
972,2014 1 1 1 15,18
973,2014 1 1 1 15,21
974,2014 1 1 1 15,32
975,2014 1 1 1 15,62
976,2014 1 1 1 15,88
977,2014 1 1 1 15,103
978,2014 1 1 1 15,141
979,2014 1 1 1 16,1
980,2014 1 1 1 16,1
981,2014 1 1 1 16,4
982,2014 1 1 1 16,14
983,2014 1 1 1 16,19
984,2014 1 1 1 16,21
985,2014 1 1 1 17,1
986,2014 1 1 1 17,3
987,2014 1 1 1 17,4
988,2014 1 1 1 17,4
989,2014 1 1 1 17,5
990,2014 1 1 1 17,7
991,2014 1 1 1 17,11
992,2014 1 1 1 17,12
993,2014 1 1 1 17,15
994,2014 1 1 1 17,18
995,2014 1 1 1 17,20
996,2014 1 1 1 17,28
997,2014 1 1 1 17,36
998,2014 1 1 1 17,44
999,2014 1 1 1 17,45
1000,2014 1 1 1 17,68
1001,2014 1 1 1 17,69
1002,2014 1 1 1 18,1
1003,2014 1 1 1 18,1
1004,2014 1 1 1 18,2
1005,2014 1 1 1 18,5
1006,2014 1 1 1 18,6
1007,2014 1 1 1 18,8
1008,2014 1 1 1 18,9
1009,2014 1 1 1 18,13
1010,2014 1 1 1 18,14
1011,2014 1 1 1 18,24
1012,2014 1 1 1 18,32
1013,2014 1 1 1 18,35
1014,2014 1 1 1 19,2
1015,2014 1 1 1 19,3
1016,2014 1 1 1 19,5
1017,2014 1 1 1 19,5
1018,2014 1 1 1 19,6
1019,2014 1 1 1 19,10
1020,2014 1 1 1 19,14
1021,2014 1 1 1 19,23
1022,2014 1 1 1 19,26
1023,2014 1 1 1 19,26
1024,2014 1 1 1 19,28
1025,2014 1 1 1 19,29
1026,2014 1 1 1 19,30
1027,2014 1 1 1 19,41
1028,2014 1 1 1 20,2
1029,2014 1 1 1 20,2
1030,2014 1 1 1 20,2
1031,2014 1 1 1 20,6
1032,2014 1 1 1 20,6
1033,2014 1 1 1 20,7
1034,2014 1 1 1 20,7
1035,2014 1 1 1 20,8
1036,2014 1 1 1 20,8
1037,2014 1 1 1 20,11
1038,2014 1 1 1 20,14
1039,2014 1 1 1 20,15
1040,2014 1 1 1 20,21
1041,2014 1 1 1 20,23
1042,2014 1 1 1 20,24
1043,2014 1 1 1 20,24
1044,2014 1 1 1 20,26
1045,2014 1 1 1 20,88
1046,2014 1 1 1 20,89
1047,2014 1 1 1 20,97
1048,2014 1 1 1 21,2
1049,2014 1 1 1 21,2
1050,2014 1 1 1 21,3
1051,2014 1 1 1 21,4
1052,2014 1 1 1 21,4
1053,2014 1 1 1 21,4
1054,2014 1 1 1 21,4
1055,2014 1 1 1 21,5
1056,2014 1 1 1 21,7
1057,2014 1 1 1 21,13
1058,2014 1 1 1 21,27
1059,2014 1 1 1 21,29
1060,2014 1 1 1 21,34
1061,2014 1 1 1 21,39
1062,2014 1 1 1 21,68
1063,2014 1 1 1 22,4
1064,2014 1 1 1 22,6
1065,2014 1 1 1 22,6
1066,2014 1 1 1 22,8
1067,2014 1 1 1 22,8
1068,2014 1 1 1 22,9
1069,2014 1 1 1 22,14
1070,2014 1 1 1 22,19
1071,2014 1 1 1 22,19
1072,2014 1 1 1 22,25
1073,2014 1 1 1 22,31
1074,2014 1 1 1 22,47
1075,2014 1 1 1 22,59
1076,2014 1 1 1 23,5
1077,2014 1 1 1 23,7
1078,2014 1 1 1 23,10
1079,2014 1 1 1 23,11
1080,2014 1 1 1 23,12
1081,2014 1 1 1 23,12
1082,2014 1 1 1 23,13
1083,2014 1 1 1 23,18
1084,2014 1 1 1 23,19
1085,2014 1 1 1 23,23
1086,2014 1 1 1 23,29
1087,2014 1 1 1 23,30
1088,2014 1 1 1 23,40
1089,2014 1 1 1 23,48
1090,2014 1 1 1 24,1
1091,2014 1 1 1 24,2
1092,2014 1 1 1 24,2
1093,2014 1 1 1 24,4
1094,2014 1 1 1 24,5
1095,2014 1 1 1 24,8
1096,2014 1 1 1 24,12
1097,2014 1 1 1 24,13
1098,2014 1 1 1 24,14
1099,2014 1 1 1 24,21
1100,2014 1 1 1 24,40
1101,2014 1 1 1 24,54
1102,2014 1 1 1 24,271
1103,2014 1 1 1 25,2
1104,2014 1 1 1 25,4
1105,2014 1 1 1 25,6
1106,2014 1 1 1 25,7
1107,2014 1 1 1 25,7
1108,2014 1 1 1 25,14
1109,2014 1 1 1 25,16
1110,2014 1 1 1 25,29
1111,2014 1 1 1 25,55
1112,2014 1 1 1 25,80
1113,2014 1 1 1 25,105
1114,2014 1 1 1 26,5
1115,2014 1 1 1 26,5
1116,2014 1 1 1 26,5
1117,2014 1 1 1 26,5
1118,2014 1 1 1 26,6
1119,2014 1 1 1 26,8
1120,2014 1 1 1 26,9
1121,2014 1 1 1 26,11
1122,2014 1 1 1 26,12
1123,2014 1 1 1 26,14
1124,2014 1 1 1 26,212
1125,2014 1 1 1 27,4
1126,2014 1 1 1 27,5
1127,2014 1 1 1 27,6
1128,2014 1 1 1 27,6
1129,2014 1 1 1 27,10
1130,2014 1 1 1 27,10
1131,2014 1 1 1 27,17
1132,2014 1 1 1 27,23
1133,2014 1 1 1 27,30
1134,2014 1 1 1 27,215
1135,2014 1 1 1 28,1
1136,2014 1 1 1 28,3
1137,2014 1 1 1 28,6
1138,2014 1 1 1 28,6
1139,2014 1 1 1 28,6
1140,2014 1 1 1 28,7
1141,2014 1 1 1 28,8
1142,2014 1 1 1 28,9
1143,2014 1 1 1 28,21
1144,2014 1 1 1 28,25
1145,2014 1 1 1 28,28
1146,2014 1 1 1 28,45
1147,2014 1 1 1 28,57
1148,2014 1 1 1 28,59
1149,2014 1 1 1 28,91
1150,2014 1 1 1 28,140
1151,2014 1 1 1 29,2
1152,2014 1 1 1 29,3
1153,2014 1 1 1 29,3
1154,2014 1 1 1 29,4
1155,2014 1 1 1 29,5
1156,2014 1 1 1 29,6
1157,2014 1 1 1 29,7
1158,2014 1 1 1 29,9
1159,2014 1 1 1 29,10
1160,2014 1 1 1 29,11
1161,2014 1 1 1 29,12
1162,2014 1 1 1 29,15
1163,2014 1 1 1 29,16
1164,2014 1 1 1 29,16
1165,2014 1 1 1 29,17
1166,2014 1 1 1 29,18
1167,2014 1 1 1 29,19
1168,2014 1 1 1 29,24
1169,2014 1 1 1 29,26
1170,2014 1 1 1 29,30
1171,2014 1 1 1 30,2
1172,2014 1 1 1 30,3
1173,2014 1 1 1 30,4
1174,2014 1 1 1 30,4
1175,2014 1 1 1 30,5
1176,2014 1 1 1 30,11
1177,2014 1 1 1 30,12
1178,2014 1 1 1 30,14
1179,2014 1 1 1 30,19
1180,2014 1 1 1 30,43
1181,2014 1 1 1 30,50
1182,2014 1 1 1 30,74
1183,2014 1 1 1 30,76
1184,2014 1 1 1 31,2
1185,2014 1 1 1 31,3
1186,2014 1 1 1 31,5
1187,2014 1 1 1 31,6
1188,2014 1 1 1 31,6
1189,2014 1 1 1 31,10
1190,2014 1 1 1 31,13
1191,2014 1 1 1 31,14
1192,2014 1 1 1 31,18
1193,2014 1 1 1 31,19
1194,2014 1 1 1 31,36
1195,2014 1 1 1 31,64
1196,2014 1 1 1 32,3
1197,2014 1 1 1 32,6
1198,2014 1 1 1 32,7
1199,2014 1 1 1 32,7
1200,2014 1 1 1 32,9
1201,2014 1 1 1 32,13
1202,2014 1 1 1 32,17
1203,2014 1 1 1 32,20
1204,2014 1 1 1 32,20
1205,2014 1 1 1 32,24
1206,2014 1 1 1 32,82
1207,2014 1 1 1 32,151
1208,2014 1 1 1 32,161
1209,2014 1 1 1 32,206
1210,2014 1 1 1 33,3
1211,2014 1 1 1 33,6
1212,2014 1 1 1 33,9
1213,2014 1 1 1 33,23
1214,2014 1 1 1 33,33
1215,2014 1 1 1 33,48
1216,2014 1 1 1 33,126
1217,2014 1 1 1 34,4
1218,2014 1 1 1 34,5
1219,2014 1 1 1 34,7
1220,2014 1 1 1 34,7
1221,2014 1 1 1 34,10
1222,2014 1 1 1 34,12
1223,2014 1 1 1 34,14
1224,2014 1 1 1 34,18
1225,2014 1 1 1 34,24
1226,2014 1 1 1 34,31
1227,2014 1 1 1 34,116
1228,2014 1 1 1 34,119
1229,2014 1 1 1 35,3
1230,2014 1 1 1 35,4
1231,2014 1 1 1 35,5
1232,2014 1 1 1 35,8
1233,2014 1 1 1 35,11
1234,2014 1 1 1 35,11
1235,2014 1 1 1 35,15
1236,2014 1 1 1 35,27
1237,2014 1 1 1 35,41
1238,2014 1 1 1 35,57
1239,2014 1 1 1 35,58
1240,2014 1 1 1 35,109
1241,2014 1 1 1 36,3
1242,2014 1 1 1 36,9
1243,2014 1 1 1 36,15
1244,2014 1 1 1 36,19
1245,2014 1 1 1 36,25
1246,2014 1 1 1 36,31
1247,2014 1 1 1 36,38
1248,2014 1 1 1 36,41
1249,2014 1 1 1 36,47
1250,2014 1 1 1 36,60
1251,2014 1 1 1 36,67
1252,2014 1 1 1 36,87
1253,2014 1 1 1 36,101
1254,2014 1 1 1 37,3
1255,2014 1 1 1 37,5
1256,2014 1 1 1 37,5
1257,2014 1 1 1 37,6
1258,2014 1 1 1 37,16
1259,2014 1 1 1 37,19
1260,2014 1 1 1 37,20
1261,2014 1 1 1 37,27
1262,2014 1 1 1 37,37
1263,2014 1 1 1 37,40
1264,2014 1 1 1 37,42
1265,2014 1 1 1 37,89
1266,2014 1 1 1 38,2
1267,2014 1 1 1 38,5
1268,2014 1 1 1 38,6
1269,2014 1 1 1 38,9
1270,2014 1 1 1 38,28
1271,2014 1 1 1 38,40
1272,2014 1 1 1 38,73
1273,2014 1 1 1 38,74
1274,2014 1 1 1 38,93
1275,2014 1 1 1 38,112
1276,2014 1 1 1 38,188
1277,2014 1 1 1 38,289
1278,2014 1 1 1 39,1
1279,2014 1 1 1 39,2
1280,2014 1 1 1 39,3
1281,2014 1 1 1 39,4
1282,2014 1 1 1 39,4
1283,2014 1 1 1 39,5
1284,2014 1 1 1 39,6
1285,2014 1 1 1 39,6
1286,2014 1 1 1 39,9
1287,2014 1 1 1 39,20
1288,2014 1 1 1 39,21
1289,2014 1 1 1 39,22
1290,2014 1 1 1 39,25
1291,2014 1 1 1 39,32
1292,2014 1 1 1 40,1
1293,2014 1 1 1 40,2
1294,2014 1 1 1 40,4
1295,2014 1 1 1 40,14
1296,2014 1 1 1 40,15
1297,2014 1 1 1 40,28
1298,2014 1 1 1 40,29
1299,2014 1 1 1 40,54
1300,2014 1 1 1 40,68
1301,2014 1 1 1 40,70
1302,2014 1 1 1 41,2
1303,2014 1 1 1 41,3
1304,2014 1 1 1 41,3
1305,2014 1 1 1 41,3
1306,2014 1 1 1 41,8
1307,2014 1 1 1 41,8
1308,2014 1 1 1 41,10
1309,2014 1 1 1 41,12
1310,2014 1 1 1 41,23
1311,2014 1 1 1 41,24
1312,2014 1 1 1 41,26
1313,2014 1 1 1 42,1
1314,2014 1 1 1 42,3
1315,2014 1 1 1 42,3
1316,2014 1 1 1 42,4
1317,2014 1 1 1 42,6
1318,2014 1 1 1 42,8
1319,2014 1 1 1 42,12
1320,2014 1 1 1 42,19
1321,2014 1 1 1 42,21
1322,2014 1 1 1 42,31
1323,2014 1 1 1 42,32
1324,2014 1 1 1 42,40
1325,2014 1 1 1 42,79
1326,2014 1 1 1 42,83
1327,2014 1 1 1 42,83
1328,2014 1 1 1 43,2
1329,2014 1 1 1 43,4
1330,2014 1 1 1 43,7
1331,2014 1 1 1 43,7
1332,2014 1 1 1 43,8
1333,2014 1 1 1 43,8
1334,2014 1 1 1 43,9
1335,2014 1 1 1 43,10
1336,2014 1 1 1 43,11
1337,2014 1 1 1 43,19
1338,2014 1 1 1 43,19
1339,2014 1 1 1 43,39
1340,2014 1 1 1 43,40
1341,2014 1 1 1 43,41
1342,2014 1 1 1 43,60
1343,2014 1 1 1 43,139
1344,2014 1 1 1 44,2
1345,2014 1 1 1 44,3
1346,2014 1 1 1 44,6
1347,2014 1 1 1 44,7
1348,2014 1 1 1 44,10
1349,2014 1 1 1 44,12
1350,2014 1 1 1 44,14
1351,2014 1 1 1 44,17
1352,2014 1 1 1 44,20
1353,2014 1 1 1 44,89
1354,2014 1 1 1 45,3
1355,2014 1 1 1 45,6
1356,2014 1 1 1 45,7
1357,2014 1 1 1 45,8
1358,2014 1 1 1 45,10
1359,2014 1 1 1 45,14
1360,2014 1 1 1 45,21
1361,2014 1 1 1 45,33
1362,2014 1 1 1 45,37
1363,2014 1 1 1 46,2
1364,2014 1 1 1 46,2
1365,2014 1 1 1 46,3
1366,2014 1 1 1 46,3
1367,2014 1 1 1 46,5
1368,2014 1 1 1 46,6
1369,2014 1 1 1 46,10
1370,2014 1 1 1 46,10
1371,2014 1 1 1 46,13
1372,2014 1 1 1 46,15
1373,2014 1 1 1 46,26
1374,2014 1 1 1 46,31
1375,2014 1 1 1 46,37
1376,2014 1 1 1 46,46
1377,2014 1 1 1 46,85
1378,2014 1 1 1 46,386
1379,2014 1 1 1 47,1
1380,2014 1 1 1 47,5
1381,2014 1 1 1 47,6
1382,2014 1 1 1 47,6
1383,2014 1 1 1 47,8
1384,2014 1 1 1 47,9
1385,2014 1 1 1 47,14
1386,2014 1 1 1 47,15
1387,2014 1 1 1 47,26
1388,2014 1 1 1 47,29
1389,2014 1 1 1 47,32
1390,2014 1 1 1 47,45
1391,2014 1 1 1 47,90
1392,2014 1 1 1 47,111
1393,2014 1 1 1 48,1
1394,2014 1 1 1 48,3
1395,2014 1 1 1 48,4
1396,2014 1 1 1 48,5
1397,2014 1 1 1 48,6
1398,2014 1 1 1 48,8
1399,2014 1 1 1 48,11
1400,2014 1 1 1 48,12
1401,2014 1 1 1 48,13
1402,2014 1 1 1 48,16
1403,2014 1 1 1 48,16
1404,2014 1 1 1 48,19
1405,2014 1 1 1 48,20
1406,2014 1 1 1 48,23
1407,2014 1 1 1 48,24
1408,2014 1 1 1 48,28
1409,2014 1 1 1 48,29
1410,2014 1 1 1 48,35
1411,2014 1 1 1 48,57
1412,2014 1 1 1 48,68
1413,2014 1 1 1 48,90
1414,2014 1 1 1 49,1
1415,2014 1 1 1 49,3
1416,2014 1 1 1 49,5
1417,2014 1 1 1 49,6
1418,2014 1 1 1 49,7
1419,2014 1 1 1 49,8
1420,2014 1 1 1 49,17
1421,2014 1 1 1 49,20
1422,2014 1 1 1 49,78
1423,2014 1 1 1 50,1
1424,2014 1 1 1 50,2
1425,2014 1 1 1 50,3
1426,2014 1 1 1 50,4
1427,2014 1 1 1 50,4
1428,2014 1 1 1 50,5
1429,2014 1 1 1 50,7
1430,2014 1 1 1 50,8
1431,2014 1 1 1 50,9
1432,2014 1 1 1 50,11
1433,2014 1 1 1 50,13
1434,2014 1 1 1 50,13
1435,2014 1 1 1 50,25
1436,2014 1 1 1 50,34
1437,2014 1 1 1 50,56
1438,2014 1 1 1 50,67
1439,2014 1 1 1 50,99
1440,2014 1 1 1 51,4
1441,2014 1 1 1 51,7
1442,2014 1 1 1 51,8
1443,2014 1 1 1 51,10
1444,2014 1 1 1 51,12
1445,2014 1 1 1 51,12
1446,2014 1 1 1 51,13
1447,2014 1 1 1 51,17
1448,2014 1 1 1 51,17
1449,2014 1 1 1 51,19
1450,2014 1 1 1 51,87
1451,2014 1 1 1 51,160
1452,2014 1 1 1 52,2
1453,2014 1 1 1 52,2
1454,2014 1 1 1 52,3
1455,2014 1 1 1 52,4
1456,2014 1 1 1 52,6
1457,2014 1 1 1 52,6
1458,2014 1 1 1 52,10
1459,2014 1 1 1 52,13
1460,2014 1 1 1 52,13
1461,2014 1 1 1 52,27
1462,2014 1 1 1 52,62
1463,2014 1 1 1 52,211
1464,2014 1 1 1 53,2
1465,2014 1 1 1 53,2
1466,2014 1 1 1 53,3
1467,2014 1 1 1 53,3
1468,2014 1 1 1 53,7
1469,2014 1 1 1 53,8
1470,2014 1 1 1 53,8
1471,2014 1 1 1 53,9
1472,2014 1 1 1 53,12
1473,2014 1 1 1 53,13
1474,2014 1 1 1 53,17
1475,2014 1 1 1 53,19
1476,2014 1 1 1 53,30
1477,2014 1 1 1 53,48
1478,2014 1 1 1 53,54
1479,2014 1 1 1 54,5
1480,2014 1 1 1 54,5
1481,2014 1 1 1 54,6
1482,2014 1 1 1 54,11
1483,2014 1 1 1 54,18
1484,2014 1 1 1 54,23
1485,2014 1 1 1 54,23
1486,2014 1 1 1 54,40
1487,2014 1 1 1 54,47
1488,2014 1 1 1 55,2
1489,2014 1 1 1 55,2
1490,2014 1 1 1 55,3
1491,2014 1 1 1 55,4
1492,2014 1 1 1 55,9
1493,2014 1 1 1 55,9
1494,2014 1 1 1 55,10
1495,2014 1 1 1 55,11
1496,2014 1 1 1 55,16
1497,2014 1 1 1 55,19
1498,2014 1 1 1 55,19
1499,2014 1 1 1 55,30
1500,2014 1 1 1 55,31
1501,2014 1 1 1 55,34
1502,2014 1 1 1 55,41
1503,2014 1 1 1 55,57
1504,2014 1 1 1 55,85
1505,2014 1 1 1 56,1
1506,2014 1 1 1 56,4
1507,2014 1 1 1 56,11
1508,2014 1 1 1 56,17
1509,2014 1 1 1 56,17
1510,2014 1 1 1 56,25
1511,2014 1 1 1 56,28
1512,2014 1 1 1 56,36
1513,2014 1 1 1 56,56
1514,2014 1 1 1 56,76
1515,2014 1 1 1 56,103
1516,2014 1 1 1 56,114
1517,2014 1 1 1 57,1
1518,2014 1 1 1 57,2
1519,2014 1 1 1 57,2
1520,2014 1 1 1 57,2
1521,2014 1 1 1 57,3
1522,2014 1 1 1 57,4
1523,2014 1 1 1 57,5
1524,2014 1 1 1 57,5
1525,2014 1 1 1 57,7
1526,2014 1 1 1 57,7
1527,2014 1 1 1 57,8
1528,2014 1 1 1 57,9
1529,2014 1 1 1 57,10
1530,2014 1 1 1 57,12
1531,2014 1 1 1 57,12
1532,2014 1 1 1 57,13
1533,2014 1 1 1 57,17
1534,2014 1 1 1 57,19
1535,2014 1 1 1 57,24
1536,2014 1 1 1 57,26
1537,2014 1 1 1 57,75
1538,2014 1 1 1 58,2
1539,2014 1 1 1 58,5
1540,2014 1 1 1 58,6
1541,2014 1 1 1 58,6
1542,2014 1 1 1 58,10
1543,2014 1 1 1 58,11
1544,2014 1 1 1 58,14
1545,2014 1 1 1 58,15
1546,2014 1 1 1 58,16
1547,2014 1 1 1 58,26
1548,2014 1 1 1 58,29
1549,2014 1 1 1 58,31
1550,2014 1 1 1 58,58
1551,2014 1 1 1 58,80
1552,2014 1 1 1 58,103
1553,2014 1 1 1 59,2
1554,2014 1 1 1 59,3
1555,2014 1 1 1 59,4
1556,2014 1 1 1 59,8
1557,2014 1 1 1 59,8
1558,2014 1 1 1 59,10
1559,2014 1 1 1 59,11
1560,2014 1 1 1 59,11
1561,2014 1 1 1 59,12
1562,2014 1 1 1 59,13
1563,2014 1 1 1 59,16
1564,2014 1 1 1 59,17
1565,2014 1 1 1 59,20
1566,2014 1 1 1 59,24
1567,2014 1 1 1 59,25
1568,2014 1 1 1 59,32
1569,2014 1 1 2 0,1
1570,2014 1 1 2 0,2
1571,2014 1 1 2 0,2
1572,2014 1 1 2 0,3
1573,2014 1 1 2 0,3
1574,2014 1 1 2 0,3
1575,2014 1 1 2 0,4
1576,2014 1 1 2 0,5
1577,2014 1 1 2 0,5
1578,2014 1 1 2 0,5
1579,2014 1 1 2 0,12
1580,2014 1 1 2 0,20
1581,2014 1 1 2 0,23
1582,2014 1 1 2 0,23
1583,2014 1 1 2 0,23
1584,2014 1 1 2 0,28
1585,2014 1 1 2 0,30
1586,2014 1 1 2 0,32
1587,2014 1 1 2 0,57
1588,2014 1 1 2 0,83
1589,2014 1 1 2 1,1
1590,2014 1 1 2 1,5
1591,2014 1 1 2 1,5
1592,2014 1 1 2 1,7
1593,2014 1 1 2 1,7
1594,2014 1 1 2 1,8
1595,2014 1 1 2 1,13
1596,2014 1 1 2 1,16
1597,2014 1 1 2 1,23
1598,2014 1 1 2 1,28
1599,2014 1 1 2 1,28
1600,2014 1 1 2 1,37
1601,2014 1 1 2 1,71
1602,2014 1 1 2 1,74
1603,2014 1 1 2 1,75
1604,2014 1 1 2 2,3
1605,2014 1 1 2 2,4
1606,2014 1 1 2 2,6
1607,2014 1 1 2 2,6
1608,2014 1 1 2 2,7
1609,2014 1 1 2 2,8
1610,2014 1 1 2 2,13
1611,2014 1 1 2 2,29
1612,2014 1 1 2 2,33
1613,2014 1 1 2 2,39
1614,2014 1 1 2 2,45
1615,2014 1 1 2 3,2
1616,2014 1 1 2 3,3
1617,2014 1 1 2 3,6
1618,2014 1 1 2 3,7
1619,2014 1 1 2 3,9
1620,2014 1 1 2 3,12
1621,2014 1 1 2 3,21
1622,2014 1 1 2 3,25
1623,2014 1 1 2 3,32
1624,2014 1 1 2 3,59
1625,2014 1 1 2 3,100
1626,2014 1 1 2 3,352
1627,2014 1 1 2 4,1
1628,2014 1 1 2 4,2
1629,2014 1 1 2 4,2
1630,2014 1 1 2 4,2
1631,2014 1 1 2 4,2
1632,2014 1 1 2 4,3
1633,2014 1 1 2 4,3
1634,2014 1 1 2 4,4
1635,2014 1 1 2 4,4
1636,2014 1 1 2 4,5
1637,2014 1 1 2 4,8
1638,2014 1 1 2 4,8
1639,2014 1 1 2 4,12
1640,2014 1 1 2 4,14
1641,2014 1 1 2 4,24
1642,2014 1 1 2 4,35
1643,2014 1 1 2 4,42
1644,2014 1 1 2 4,53
1645,2014 1 1 2 5,2
1646,2014 1 1 2 5,3
1647,2014 1 1 2 5,5
1648,2014 1 1 2 5,6
1649,2014 1 1 2 5,7
1650,2014 1 1 2 5,7
1651,2014 1 1 2 5,8
1652,2014 1 1 2 5,14
1653,2014 1 1 2 5,17
1654,2014 1 1 2 5,21
1655,2014 1 1 2 5,24
1656,2014 1 1 2 5,27
1657,2014 1 1 2 5,28
1658,2014 1 1 2 5,32
1659,2014 1 1 2 5,35
1660,2014 1 1 2 5,41
1661,2014 1 1 2 5,44
1662,2014 1 1 2 5,45
1663,2014 1 1 2 6,4
1664,2014 1 1 2 6,5
1665,2014 1 1 2 6,6
1666,2014 1 1 2 6,8
1667,2014 1 1 2 6,13
1668,2014 1 1 2 6,14
1669,2014 1 1 2 6,16
1670,2014 1 1 2 6,17
1671,2014 1 1 2 6,49
1672,2014 1 1 2 6,63
1673,2014 1 1 2 6,139
1674,2014 1 1 2 6,146
1675,2014 1 1 2 7,1
1676,2014 1 1 2 7,1
1677,2014 1 1 2 7,2
1678,2014 1 1 2 7,2
1679,2014 1 1 2 7,3
1680,2014 1 1 2 7,3
1681,2014 1 1 2 7,3
1682,2014 1 1 2 7,4
1683,2014 1 1 2 7,5
1684,2014 1 1 2 7,7
1685,2014 1 1 2 7,8
1686,2014 1 1 2 7,9
1687,2014 1 1 2 7,9
1688,2014 1 1 2 7,10
1689,2014 1 1 2 7,14
1690,2014 1 1 2 7,23
1691,2014 1 1 2 7,49
1692,2014 1 1 2 7,64
1693,2014 1 1 2 8,1
1694,2014 1 1 2 8,2
1695,2014 1 1 2 8,3
1696,2014 1 1 2 8,4
1697,2014 1 1 2 8,4
1698,2014 1 1 2 8,4
1699,2014 1 1 2 8,5
1700,2014 1 1 2 8,6
1701,2014 1 1 2 8,17
1702,2014 1 1 2 8,19
1703,2014 1 1 2 8,23
1704,2014 1 1 2 8,29
1705,2014 1 1 2 8,38
1706,2014 1 1 2 9,2
1707,2014 1 1 2 9,3
1708,2014 1 1 2 9,4
1709,2014 1 1 2 9,4
1710,2014 1 1 2 9,4
1711,2014 1 1 2 9,5
1712,2014 1 1 2 9,6
1713,2014 1 1 2 9,6
1714,2014 1 1 2 9,8
1715,2014 1 1 2 9,8
1716,2014 1 1 2 9,8
1717,2014 1 1 2 9,12
1718,2014 1 1 2 9,13
1719,2014 1 1 2 9,13
1720,2014 1 1 2 9,20
1721,2014 1 1 2 9,20
1722,2014 1 1 2 9,30
1723,2014 1 1 2 9,34
1724,2014 1 1 2 9,44
1725,2014 1 1 2 9,471
1726,2014 1 1 2 10,3
1727,2014 1 1 2 10,3
1728,2014 1 1 2 10,4
1729,2014 1 1 2 10,4
1730,2014 1 1 2 10,5
1731,2014 1 1 2 10,7
1732,2014 1 1 2 10,12
1733,2014 1 1 2 10,17
1734,2014 1 1 2 10,21
1735,2014 1 1 2 10,25
1736,2014 1 1 2 10,39
1737,2014 1 1 2 10,51
1738,2014 1 1 2 10,76
1739,2014 1 1 2 10,199
1740,2014 1 1 2 11,1
1741,2014 1 1 2 11,2
1742,2014 1 1 2 11,3
1743,2014 1 1 2 11,6
1744,2014 1 1 2 11,45
1745,2014 1 1 2 11,171
1746,2014 1 1 2 12,3
1747,2014 1 1 2 12,3
1748,2014 1 1 2 12,3
1749,2014 1 1 2 12,4
1750,2014 1 1 2 12,5
1751,2014 1 1 2 12,10
1752,2014 1 1 2 12,27
1753,2014 1 1 2 12,62
1754,2014 1 1 2 12,160
1755,2014 1 1 2 13,1
1756,2014 1 1 2 13,3
1757,2014 1 1 2 13,5
1758,2014 1 1 2 13,5
1759,2014 1 1 2 13,6
1760,2014 1 1 2 13,6
1761,2014 1 1 2 13,6
1762,2014 1 1 2 13,7
1763,2014 1 1 2 13,8
1764,2014 1 1 2 13,9
1765,2014 1 1 2 13,11
1766,2014 1 1 2 13,11
1767,2014 1 1 2 13,12
1768,2014 1 1 2 13,13
1769,2014 1 1 2 13,20
1770,2014 1 1 2 13,23
1771,2014 1 1 2 13,25
1772,2014 1 1 2 14,2
1773,2014 1 1 2 14,4
1774,2014 1 1 2 14,8
1775,2014 1 1 2 14,10
1776,2014 1 1 2 14,11
1777,2014 1 1 2 14,12
1778,2014 1 1 2 14,12
1779,2014 1 1 2 14,13
1780,2014 1 1 2 14,13
1781,2014 1 1 2 14,35
1782,2014 1 1 2 14,76
1783,2014 1 1 2 15,2
1784,2014 1 1 2 15,5
1785,2014 1 1 2 15,6
1786,2014 1 1 2 15,10
1787,2014 1 1 2 15,16
1788,2014 1 1 2 15,25
1789,2014 1 1 2 15,28
1790,2014 1 1 2 15,29
1791,2014 1 1 2 15,34
1792,2014 1 1 2 15,56
1793,2014 1 1 2 15,148
1794,2014 1 1 2 16,1
1795,2014 1 1 2 16,4
1796,2014 1 1 2 16,6
1797,2014 1 1 2 16,7
1798,2014 1 1 2 16,7
1799,2014 1 1 2 16,9
1800,2014 1 1 2 16,10
1801,2014 1 1 2 16,11
1802,2014 1 1 2 16,12
1803,2014 1 1 2 16,37
1804,2014 1 1 2 16,57
1805,2014 1 1 2 16,110
1806,2014 1 1 2 17,1
1807,2014 1 1 2 17,4
1808,2014 1 1 2 17,4
1809,2014 1 1 2 17,5
